 PROD	ASSET	                 WW0	                 US0	                 UL0	                 WW1	                 US1	                 UL1
    0	   23	   0.000001455956909	   0.000000009936743	   0.000000259041488	   0.003390834952912	   0.000148575939897	   0.000080696168831
    0	   24	   0.000001721327536	   0.000000010116820	   0.000000320320625	   0.003274651817114	   0.000145101057923	   0.000057530351785
    0	   25	   0.000001540623271	   0.000000009002362	   0.000000285906148	   0.003358856894234	   0.000146771263499	   0.000072280707451
    0	   26	   0.000002577028729	   0.000000016582511	   0.000000510918669	   0.003165634173322	   0.000135405146145	   0.000071692695161
    0	   27	   0.000002433578811	   0.000000016329288	   0.000000489546297	   0.003153854377918	   0.000133941292826	   0.000068051807408
    0	   28	   0.000002434668646	   0.000000016464309	   0.000000501821941	   0.003083917335278	   0.000129626795744	   0.000064805818227
    0	   29	   0.000002648495704	   0.000000018191941	   0.000000560931136	   0.003017371789384	   0.000125843307994	   0.000061543722399
    0	   30	   0.000002770436016	   0.000000019490499	   0.000000605322412	   0.002894313034347	   0.000119923366774	   0.000059059266014
    0	   31	   0.000002853603390	   0.000000020042601	   0.000000640682988	   0.002872957021404	   0.000117557259264	   0.000054411719618
    0	   32	   0.000002874883006	   0.000000020209332	   0.000000661828653	   0.002551123680936	   0.000105388175085	   0.000047208196310
    0	   33	   0.000002882196546	   0.000000020795818	   0.000000679223655	   0.002477705392182	   0.000100859856509	   0.000048334327674
    0	   34	   0.000002882284738	   0.000000021365743	   0.000000694939112	   0.002336972086978	   0.000095067676187	   0.000048025998924
    0	   35	   0.000003547094097	   0.000000023799938	   0.000000887701064	   0.002225693289112	   0.000090266033604	   0.000045556446330
    0	   36	   0.000003456462281	   0.000000023559637	   0.000000885764783	   0.002089784919579	   0.000084535486006	   0.000043247890540
    0	   37	   0.000003350842901	   0.000000023044374	   0.000000879485557	   0.001967538298222	   0.000079417447302	   0.000041573757310
    0	   38	   0.000003255757054	   0.000000022759755	   0.000000871296501	   0.001843448555638	   0.000074126433912	   0.000039452009171
    0	   39	   0.000002504031827	   0.000000020447265	   0.000000674953270	   0.001708810351020	   0.000068603855580	   0.000037100174399
    0	   40	   0.000002425446810	   0.000000020362641	   0.000000665855439	   0.001634321477163	   0.000065170737576	   0.000033829495806
    0	   41	   0.000002297320960	   0.000000020104177	   0.000000646631446	   0.001563560301486	   0.000062138719977	   0.000034372710012
    0	   42	   0.000002207563770	   0.000000019068646	   0.000000625818439	   0.001466909429584	   0.000058312721846	   0.000033263739040
    0	   43	   0.000002017220605	   0.000000017939488	   0.000000580775856	   0.001363367188841	   0.000054331352592	   0.000030581897351
    0	   44	   0.000001835879393	   0.000000016769629	   0.000000532532359	   0.001248547298170	   0.000049511514773	   0.000030061979451
    0	   45	   0.000001899090252	   0.000000018057378	   0.000000562556059	   0.001145452506743	   0.000045288402187	   0.000029495964663
    0	   46	   0.000001792720365	   0.000000016018394	   0.000000543918372	   0.001065109793742	   0.000042256054449	   0.000028036251660
    0	   47	   0.000001693156190	   0.000000015607031	   0.000000520677793	   0.001017831663925	   0.000040984386877	   0.000027763469428
    0	   48	   0.000001275395029	   0.000000011639184	   0.000000377738096	   0.000970851237629	   0.000039705018692	   0.000027781855898
    0	   49	   0.000001949449069	   0.000000021011582	   0.000000623437824	   0.000904502402520	   0.000037041089998	   0.000027220188087
    0	   50	   0.000001740556871	   0.000000021677573	   0.000000552007495	   0.000800954896397	   0.000032705625990	   0.000022808288020
    0	   51	   0.000002222266313	   0.000000022475361	   0.000000737896581	   0.000765177129635	   0.000031536125077	   0.000025415179343
    0	   52	   0.000002037425191	   0.000000021129542	   0.000000676902528	   0.000748116435881	   0.000030796434305	   0.000025217895223
    0	   53	   0.000002422132707	   0.000000022314972	   0.000000832376866	   0.000773690927300	   0.000031952083946	   0.000024469763297
    0	   54	   0.000002414946922	   0.000000023500810	   0.000000830636091	   0.000745461414968	   0.000030788376516	   0.000024144627926
    0	   55	   0.000002811147869	   0.000000025414079	   0.000000989334328	   0.000724218514587	   0.000029603195053	   0.000024786090455
    0	   56	   0.000002798540399	   0.000000025342891	   0.000000995295123	   0.000677079030978	   0.000027398772152	   0.000024218202124
    0	   57	   0.000003069836705	   0.000000025580578	   0.000001111253437	   0.000662742110677	   0.000026656460034	   0.000023515765183
    0	   58	   0.000003131034850	   0.000000025320414	   0.000001141671586	   0.000647335906255	   0.000026026012057	   0.000022396694113
    0	   59	   0.000003331138877	   0.000000025622422	   0.000001232270792	   0.000628499132548	   0.000025177095276	   0.000021863189315
    0	   60	   0.000003427655609	   0.000000025914192	   0.000001282202342	   0.000601846399689	   0.000023987866882	   0.000022063535977
    0	   61	   0.000003605082089	   0.000000026068368	   0.000001360668324	   0.000581461619992	   0.000023050925072	   0.000022335607913
    0	   62	   0.000003755914989	   0.000000026362200	   0.000001429191881	   0.000569499169469	   0.000022544297462	   0.000022168160922
    0	   63	   0.000003901610824	   0.000000026766719	   0.000001503513441	   0.000552913104529	   0.000021859337256	   0.000021962170295
    0	   64	   0.000004034303205	   0.000000026964271	   0.000001573616839	   0.000534405921217	   0.000021078956876	   0.000021324552552
    0	   65	   0.000004116943172	   0.000000026812698	   0.000001630430033	   0.000514451001734	   0.000020278181195	   0.000020995746021
    0	   66	   0.000004225998667	   0.000000026490610	   0.000001695219071	   0.000500270240415	   0.000019712457828	   0.000021017861114
    0	   67	   0.000004327816460	   0.000000026135403	   0.000001757458604	   0.000489358052767	   0.000019290631749	   0.000021142612086
    0	   68	   0.000004407434856	   0.000000025909078	   0.000001812993701	   0.000475228209079	   0.000018723093349	   0.000021029630375
    0	   69	   0.000004459331126	   0.000000025692496	   0.000001859793835	   0.000461327943360	   0.000018142418120	   0.000021502390798
    0	   70	   0.000004538557400	   0.000000025687712	   0.000001914658577	   0.000450638109396	   0.000017689979366	   0.000021699157167
    0	   71	   0.000004585452854	   0.000000025426499	   0.000001956182291	   0.000445386066878	   0.000017526731740	   0.000021681907626
    0	   72	   0.000004611290638	   0.000000025197468	   0.000001992514294	   0.000436360475423	   0.000017184129470	   0.000021100322832
    0	   73	   0.000004634035654	   0.000000025102530	   0.000002031691819	   0.000426431028817	   0.000016779226650	   0.000021102158630
    0	   74	   0.000004656437459	   0.000000025072443	   0.000002067200097	   0.000417885946400	   0.000016422260216	   0.000021241504378
    0	   75	   0.000004664382376	   0.000000024892434	   0.000002097320903	   0.000419685154750	   0.000016587536995	   0.000021378635754
    0	   76	   0.000004678466177	   0.000000024704360	   0.000002130769547	   0.000414027498772	   0.000016377999320	   0.000021380910261
    0	   77	   0.000004686639269	   0.000000024672639	   0.000002162511510	   0.000405707139984	   0.000015988380764	   0.000021387552101
    0	   78	   0.000004695676814	   0.000000024885805	   0.000002195070940	   0.000399244882029	   0.000015736341484	   0.000021570036265
    0	   79	   0.000004694924341	   0.000000024766445	   0.000002223412380	   0.000395989237671	   0.000015592084476	   0.000021809319342
    0	   80	   0.000004688311544	   0.000000024589948	   0.000002250010228	   0.000390023376685	   0.000015307637227	   0.000021963106420
    0	   81	   0.000004679643856	   0.000000024542380	   0.000002276685950	   0.000380536597841	   0.000014832828706	   0.000022070080701
    0	   82	   0.000004675119307	   0.000000024550875	   0.000002304277296	   0.000377442069963	   0.000014680867443	   0.000022214144806
    0	   83	   0.000004669180698	   0.000000024413842	   0.000002330185224	   0.000374728440432	   0.000014529445292	   0.000022442091201
    0	   84	   0.000004648685455	   0.000000024179789	   0.000002352590793	   0.000369992242706	   0.000014335120303	   0.000022482113722
    0	   85	   0.000004631415173	   0.000000024204769	   0.000002377390479	   0.000365277149581	   0.000014139092251	   0.000022611923638
    0	   86	   0.000004610739204	   0.000000024218825	   0.000002400333996	   0.000361068900001	   0.000013962737094	   0.000022779694254
    0	   87	   0.000004581433408	   0.000000024089451	   0.000002421228965	   0.000356354461127	   0.000013778416970	   0.000022966779164
    0	   88	   0.000004547430039	   0.000000023902898	   0.000002440554302	   0.000351710988325	   0.000013604547864	   0.000022827098105
    0	   89	   0.000004517940273	   0.000000023773710	   0.000002461172632	   0.000347297088085	   0.000013426300746	   0.000022963050021
    0	   90	   0.000004490819513	   0.000000023631578	   0.000002483024125	   0.000343221898753	   0.000013256668714	   0.000023153235209
    0	   91	   0.000004455729623	   0.000000023427395	   0.000002500642912	   0.000338885042405	   0.000013077049639	   0.000023646644767
    0	   92	   0.000004420394728	   0.000000023282803	   0.000002518876247	   0.000334791470822	   0.000012911948251	   0.000023591412064
    0	   93	   0.000004381304869	   0.000000023134016	   0.000002535950421	   0.000330660338032	   0.000012746667359	   0.000023717345281
    0	   94	   0.000004343146641	   0.000000022977698	   0.000002552312154	   0.000326463902253	   0.000012576221019	   0.000023814507242
    0	   95	   0.000004302721647	   0.000000022819111	   0.000002567757862	   0.000322132531377	   0.000012402171116	   0.000023814565090
    0	   96	   0.000004261620696	   0.000000022653503	   0.000002582884764	   0.000317807097486	   0.000012230283262	   0.000023590999569
    0	   97	   0.000004217192559	   0.000000022476120	   0.000002596101545	   0.000313550252383	   0.000012058353534	   0.000023723921873
    0	   98	   0.000004173145376	   0.000000022293800	   0.000002609442526	   0.000309294080081	   0.000011886605502	   0.000023807425633
    0	   99	   0.000004126419782	   0.000000022095821	   0.000002621292541	   0.000304975872962	   0.000011712730373	   0.000023900108579
    0	  100	   0.000004077121575	   0.000000021886943	   0.000002631622846	   0.000300648306218	   0.000011538506780	   0.000024032966686
    0	  101	   0.000004027410953	   0.000000021669966	   0.000002641623502	   0.000296325278537	   0.000011364371768	   0.000024171421841
    0	  102	   0.000003975986531	   0.000000021443101	   0.000002650331219	   0.000291952070710	   0.000011189590874	   0.000024243873924
    0	  103	   0.000003922536798	   0.000000021208666	   0.000002657592863	   0.000287521761883	   0.000011012255700	   0.000024347367704
    0	  104	   0.000003868044046	   0.000000020967147	   0.000002664013678	   0.000283073824673	   0.000010834053381	   0.000024471977490
    0	  105	   0.000003813601958	   0.000000020717577	   0.000002670056890	   0.000278636531364	   0.000010657505686	   0.000024549297008
    0	  106	   0.000003756820574	   0.000000020457756	   0.000002674272677	   0.000274139588769	   0.000010478626406	   0.000024637480413
    0	  107	   0.000003698443813	   0.000000020190085	   0.000002677195249	   0.000269547115418	   0.000010294805967	   0.000024774232503
    0	  108	   0.000003639797716	   0.000000019917574	   0.000002679431362	   0.000264988669737	   0.000010112506920	   0.000024953480721
    0	  109	   0.000003580358572	   0.000000019632770	   0.000002680484946	   0.000260482400749	   0.000009933172914	   0.000025135236265
    0	  110	   0.000003519271163	   0.000000019335819	   0.000002679981379	   0.000255749027999	   0.000009743246177	   0.000025289874193
    0	  111	   0.000003457494041	   0.000000019035778	   0.000002678458168	   0.000250959747348	   0.000009550345754	   0.000025503646404
    0	  112	   0.000003396324305	   0.000000018728240	   0.000002676508040	   0.000246451757888	   0.000009370797372	   0.000025818410960
    0	  113	   0.000003333050506	   0.000000018400533	   0.000002672417323	   0.000241629032806	   0.000009175932639	   0.000026086289491
    0	  114	   0.000003268877449	   0.000000018071101	   0.000002667214563	   0.000236414348987	   0.000008962463469	   0.000026314509668
    0	  115	   0.000003205523714	   0.000000017743419	   0.000002661485847	   0.000231890885097	   0.000008782338963	   0.000026759200530
    0	  116	   0.000003140763438	   0.000000017379727	   0.000002653817554	   0.000227074155796	   0.000008585512649	   0.000027332618909
    0	  117	   0.000003074386293	   0.000000017011230	   0.000002644634346	   0.000221104710737	   0.000008333765715	   0.000027672632495
    0	  118	   0.000003009740602	   0.000000016665975	   0.000002635329243	   0.000216531188530	   0.000008152221865	   0.000028128059418
    0	  119	   0.000002943791826	   0.000000016255825	   0.000002623922986	   0.000211829847497	   0.000007959308633	   0.000029183703275
    0	  120	   0.000002873663790	   0.000000015842025	   0.000002609647878	   0.000204551288100	   0.000007643070410	   0.000030054151067
    0	  121	   0.000002808668781	   0.000000015492163	   0.000002597062655	   0.000199869404285	   0.000007459886981	   0.000030338135447
    0	  122	   0.000002741025540	   0.000000015014274	   0.000002581182662	   0.000195475075454	   0.000007283970999	   0.000031851494325
    0	  123	   0.000002659498132	   0.000000014549068	   0.000002558013380	   0.000186233143177	   0.000006880486533	   0.000034145513116
    0	  124	   0.000002595691112	   0.000000014199955	   0.000002542608084	   0.000181550384947	   0.000006698260339	   0.000034180840145
    0	  125	   0.000002526002811	   0.000000013615466	   0.000002520765783	   0.000177737289565	   0.000006553213796	   0.000035784025960
    0	  126	   0.000002393455644	   0.000000013129980	   0.000002465795683	   0.000166075796606	   0.000006097113365	   0.000041001603132
    0	  127	   0.000002333402906	   0.000000012819518	   0.000002446854747	   0.000161464171266	   0.000005909975885	   0.000040859507353
    0	  128	   0.000002267595398	   0.000000012206542	   0.000002422489041	   0.000158189234414	   0.000005793212990	   0.000041926932357
    0	  129	   0.000001954654187	   0.000000011737090	   0.000002269926724	   0.000145442327708	   0.000005626208152	   0.000052100071607
    0	  130	   0.000001896715844	   0.000000011451217	   0.000002248220197	   0.000140698032978	   0.000005433318373	   0.000051983923645
    0	  131	   0.000001846996717	   0.000000011137876	   0.000002234850423	   0.000136174008975	   0.000005246660824	   0.000051915220097
    0	  132	   0.000001785493163	   0.000000010744816	   0.000002206151680	   0.000131775170643	   0.000005070210818	   0.000070566357458
    0	  133	   0.000001739906478	   0.000000010445551	   0.000002202750983	   0.000126941837159	   0.000004868897407	   0.000070317828666
    0	  134	   0.000001678303165	   0.000000010094448	   0.000002175792754	   0.000122353241503	   0.000004686503518	   0.000070035480495
    0	  135	   0.000001629434673	   0.000000009703122	   0.000002164479933	   0.000118024507262	   0.000004509511548	   0.000070104279332
    0	  136	   0.000001571256362	   0.000000009332284	   0.000002138089459	   0.000112992270421	   0.000004304220419	   0.000069241124597
    0	  137	   0.000001519053208	   0.000000008981386	   0.000002119371523	   0.000108549029023	   0.000004128673479	   0.000068284783068
    0	  138	   0.000001441125717	   0.000000008439990	   0.000002055475907	   0.000104269634691	   0.000003961606246	   0.000068323222658
    0	  139	   0.000001388810798	   0.000000008098447	   0.000002030678929	   0.000099146206958	   0.000003747971804	   0.000067403242368
    0	  140	   0.000001321450435	   0.000000007766344	   0.000001978825853	   0.000094941210451	   0.000003590909808	   0.000066136579704
    0	  141	   0.000001270317028	   0.000000007373095	   0.000001949924722	   0.000090998156771	   0.000003429687473	   0.000066666266385
    0	  142	   0.000001211267425	   0.000000007052974	   0.000001904311555	   0.000086723743415	   0.000003262633585	   0.000065579859731
    0	  143	   0.000001175645722	   0.000000006818521	   0.000001899615243	   0.000082903006178	   0.000003111793156	   0.000064314111268
    0	  144	   0.000001126855195	   0.000000006506308	   0.000001866927902	   0.000078948594854	   0.000002948398540	   0.000064903000025
    0	  145	   0.000001085429356	   0.000000006183026	   0.000001846845195	   0.000074847333526	   0.000002783901554	   0.000064085320134
    0	  146	   0.000001038805463	   0.000000005849032	   0.000001813262696	   0.000071264476902	   0.000002646787822	   0.000063005764438
    0	  147	   0.000000994283659	   0.000000005511551	   0.000001783039915	   0.000067268113965	   0.000002482227696	   0.000063675489565
    0	  148	   0.000000948122478	   0.000000005208528	   0.000001745778451	   0.000063335627664	   0.000002329976432	   0.000062676829725
    0	  149	   0.000000906526435	   0.000000004881759	   0.000001713131549	   0.000060195940526	   0.000002211448289	   0.000061512796073
    0	  150	   0.000000856617076	   0.000000004577760	   0.000001670754518	   0.000056199763940	   0.000002058615166	   0.000062026150579
    0	  151	   0.000000813048868	   0.000000004311600	   0.000001631996081	   0.000052764827132	   0.000001932421718	   0.000060890813057
    0	  152	   0.000000773988270	   0.000000004023142	   0.000001595016618	   0.000050126701421	   0.000001834099189	   0.000059654213908
    0	  153	   0.000000700703075	   0.000000003765265	   0.000001533216564	   0.000046540766767	   0.000001741848984	   0.000059584080807
    0	  154	   0.000000657727835	   0.000000003556988	   0.000001491489453	   0.000043921284546	   0.000001653731695	   0.000058259965190
    0	  155	   0.000000624668225	   0.000000003363130	   0.000001455470876	   0.000041664791985	   0.000001567712004	   0.000056948879560
    0	  156	   0.000000591889493	   0.000000003179698	   0.000001420148565	   0.000039462013444	   0.000001484301728	   0.000055609814013
    0	  157	   0.000000561578373	   0.000000003011898	   0.000001387227257	   0.000037362990761	   0.000001403953531	   0.000054288367596
    0	  158	   0.000000530608164	   0.000000002841902	   0.000001351158503	   0.000035306711028	   0.000001326057068	   0.000052897327947
    0	  159	   0.000000501526772	   0.000000002677823	   0.000001316387049	   0.000033335518528	   0.000001251226293	   0.000051498941817
    0	  160	   0.000000473106174	   0.000000002519417	   0.000001280222724	   0.000031435160486	   0.000001179247659	   0.000050085215386
    0	  161	   0.000000445962483	   0.000000002367243	   0.000001244325490	   0.000029604559232	   0.000001109893799	   0.000048637583211
    0	  162	   0.000000419712562	   0.000000002221240	   0.000001207757503	   0.000027846236847	   0.000001043396127	   0.000047179003101
    0	  163	   0.000000394425693	   0.000000002080912	   0.000001170786073	   0.000026163887536	   0.000000979864462	   0.000045721418239
    0	  164	   0.000000370200348	   0.000000001947019	   0.000001133651737	   0.000024547103242	   0.000000918830606	   0.000044229929085
    0	  165	   0.000000346944438	   0.000000001818592	   0.000001096212822	   0.000023003219370	   0.000000860619806	   0.000042751044262
    0	  166	   0.000000324854416	   0.000000001696330	   0.000001059054986	   0.000021537535967	   0.000000805362013	   0.000041284008510
    0	  167	   0.000000303665694	   0.000000001580177	   0.000001021709006	   0.000020126122119	   0.000000752206173	   0.000039783589113
    0	  168	   0.000000283495656	   0.000000001469756	   0.000000984498525	   0.000018793057265	   0.000000702027335	   0.000038324318961
    0	  169	   0.000000264014318	   0.000000001364154	   0.000000946672656	   0.000017529583236	   0.000000654540128	   0.000036875219465
    0	  170	   0.000000243650637	   0.000000001258719	   0.000000903798429	   0.000016314656153	   0.000000609399184	   0.000035403522431
    0	  171	   0.000000225727099	   0.000000001166414	   0.000000864215906	   0.000015183702093	   0.000000566988858	   0.000034007281899
    0	  172	   0.000000207834911	   0.000000001079433	   0.000000822430014	   0.000014103784784	   0.000000526742350	   0.000032608491963
    0	  173	   0.000000191888364	   0.000000000997674	   0.000000783853206	   0.000013085150580	   0.000000488530920	   0.000031247986578
    0	  174	   0.000000177950365	   0.000000000925590	   0.000000749970548	   0.000012129241739	   0.000000452358071	   0.000029942394367
    0	  175	   0.000000164361674	   0.000000000851895	   0.000000715834890	   0.000011219677570	   0.000000418072070	   0.000028645515403
    0	  176	   0.000000152120312	   0.000000000782484	   0.000000684177690	   0.000010363478139	   0.000000385637193	   0.000027382682697
    0	  177	   0.000000140352451	   0.000000000717154	   0.000000652557701	   0.000009554606364	   0.000000355075184	   0.000026147396762
    0	  178	   0.000000129672386	   0.000000000655965	   0.000000622877892	   0.000008791150838	   0.000000326093929	   0.000024930800046
    0	  179	   0.000000119505114	   0.000000000598550	   0.000000593554951	   0.000008071517375	   0.000000298832159	   0.000023736770896
    0	  180	   0.000000109777967	   0.000000000543501	   0.000000563612117	   0.000007399441699	   0.000000273475608	   0.000022594194533
    0	  181	   0.000000099131365	   0.000000000485822	   0.000000525344664	   0.000006759120123	   0.000000249769031	   0.000021424909266
    0	  182	   0.000000090040117	   0.000000000441034	   0.000000492728017	   0.000006168214221	   0.000000227700080	   0.000020338660350
    0	  183	   0.000000082007918	   0.000000000399411	   0.000000463826153	   0.000005620908579	   0.000000207168407	   0.000019317551163
    0	  184	   0.000000074776921	   0.000000000360798	   0.000000437406652	   0.000005109995747	   0.000000187947875	   0.000018323542152
    0	  185	   0.000000069107697	   0.000000000329604	   0.000000419457833	   0.000004640133594	   0.000000170000439	   0.000017404053898
    0	  186	   0.000000063672854	   0.000000000295910	   0.000000400680671	   0.000004202686813	   0.000000153378482	   0.000016497793139
    0	  187	   0.000000058402603	   0.000000000264200	   0.000000380758609	   0.000003795106583	   0.000000137998614	   0.000015599740687
    0	  188	   0.000000053379730	   0.000000000235095	   0.000000360453555	   0.000003418000959	   0.000000123857893	   0.000014723598440
    0	  189	   0.000000048634074	   0.000000000208546	   0.000000340131461	   0.000003073016982	   0.000000111016546	   0.000013871627481
    0	  190	   0.000000044191606	   0.000000000184513	   0.000000320090852	   0.000002754841174	   0.000000099245522	   0.000013039502707
    0	  191	   0.000000040071940	   0.000000000162758	   0.000000300586750	   0.000002468438754	   0.000000088723668	   0.000012244853728
    0	  192	   0.000000036272979	   0.000000000143376	   0.000000281786571	   0.000002209809066	   0.000000079291420	   0.000011472737124
    0	  193	   0.000000032768591	   0.000000000126094	   0.000000263668931	   0.000001973278021	   0.000000070712751	   0.000010729864069
    0	  194	   0.000000029548126	   0.000000000110750	   0.000000246260861	   0.000001771074479	   0.000000063418384	   0.000010026414295
    0	  195	   0.000000026601444	   0.000000000097596	   0.000000229655609	   0.000001580267852	   0.000000056582592	   0.000009342593696
    0	  196	   0.000000023908906	   0.000000000085672	   0.000000213846871	   0.000001419236900	   0.000000050769424	   0.000008698275688
    0	  197	   0.000000021459623	   0.000000000075674	   0.000000198876638	   0.000001272485187	   0.000000045476798	   0.000008086279965
    0	  198	   0.000000019242143	   0.000000000066968	   0.000000184786960	   0.000001139331172	   0.000000040675916	   0.000007507756787
    0	  199	   0.000000017218947	   0.000000000059159	   0.000000171432777	   0.000001018464315	   0.000000036326531	   0.000006960358034
    0	  200	   0.000000015383371	   0.000000000052186	   0.000000158821940	   0.000000908979733	   0.000000032390970	   0.000006443164949
    0	  201	   0.000000013728374	   0.000000000045939	   0.000000147001273	   0.000000810016607	   0.000000028835330	   0.000005955290868
    0	  202	   0.000000012235781	   0.000000000040370	   0.000000135907413	   0.000000720779236	   0.000000025630802	   0.000005497058471
    0	  203	   0.000000010862672	   0.000000000035421	   0.000000125216091	   0.000000640350023	   0.000000022752881	   0.000005065682460
    0	  204	   0.000000009613858	   0.000000000031031	   0.000000115013298	   0.000000567838855	   0.000000020166397	   0.000004660172489
    0	  205	   0.000000008505135	   0.000000000027137	   0.000000105573510	   0.000000502929090	   0.000000017850111	   0.000004281770454
    0	  206	   0.000000007543099	   0.000000000023692	   0.000000097129877	   0.000000444647231	   0.000000015762651	   0.000003927730326
    0	  207	   0.000000006667466	   0.000000000020651	   0.000000089123254	   0.000000392895837	   0.000000013914889	   0.000003601402373
    0	  208	   0.000000005789069	   0.000000000017882	   0.000000080471712	   0.000000346268939	   0.000000012278296	   0.000003293285281
    0	  209	   0.000000005020458	   0.000000000015557	   0.000000072445066	   0.000000304847344	   0.000000010821606	   0.000003008517200
    0	  210	   0.000000004374169	   0.000000000013525	   0.000000065488358	   0.000000268476331	   0.000000009533974	   0.000002751651531
    0	  211	   0.000000003814142	   0.000000000011742	   0.000000059275468	   0.000000236007590	   0.000000008381442	   0.000002512940785
    0	  212	   0.000000003383241	   0.000000000010221	   0.000000054551946	   0.000000207403455	   0.000000007349229	   0.000002296453182
    0	  213	   0.000000003007723	   0.000000000008817	   0.000000050363081	   0.000000181904766	   0.000000006427405	   0.000002094961842
    0	  214	   0.000000002666145	   0.000000000007587	   0.000000046383704	   0.000000159164013	   0.000000005608010	   0.000001906562216
    0	  215	   0.000000002348168	   0.000000000006512	   0.000000042454673	   0.000000138884075	   0.000000004882148	   0.000001729994969
    0	  216	   0.000000002059945	   0.000000000005576	   0.000000038701804	   0.000000120882126	   0.000000004240361	   0.000001565553163
    0	  217	   0.000000001803047	   0.000000000004763	   0.000000035200933	   0.000000104981565	   0.000000003674669	   0.000001413552510
    0	  218	   0.000000001572208	   0.000000000004059	   0.000000031898969	   0.000000090959521	   0.000000003177623	   0.000001273199080
    0	  219	   0.000000001365861	   0.000000000003451	   0.000000028801303	   0.000000078626996	   0.000000002741957	   0.000001144041391
    0	  220	   0.000000001184718	   0.000000000002927	   0.000000025963293	   0.000000067810884	   0.000000002360194	   0.000001025503875
    0	  221	   0.000000001025350	   0.000000000002478	   0.000000023355713	   0.000000058363820	   0.000000002027496	   0.000000917400219
    0	  222	   0.000000000872762	   0.000000000002083	   0.000000020617355	   0.000000050123903	   0.000000001741981	   0.000000818889301
    0	  223	   0.000000000733818	   0.000000000001742	   0.000000017949873	   0.000000042922593	   0.000000001494320	   0.000000728507720
    0	  224	   0.000000000632025	   0.000000000001470	   0.000000016086797	   0.000000036787166	   0.000000001278692	   0.000000649982566
    0	  225	   0.000000000543812	   0.000000000001239	   0.000000014404715	   0.000000031507005	   0.000000001093595	   0.000000580243236
    0	  226	   0.000000000468335	   0.000000000001041	   0.000000012916331	   0.000000026875551	   0.000000000930619	   0.000000515069386
    0	  227	   0.000000000415123	   0.000000000000883	   0.000000011992845	   0.000000022956022	   0.000000000789766	   0.000000459206317
    0	  228	   0.000000000354846	   0.000000000000736	   0.000000010659216	   0.000000019485831	   0.000000000668981	   0.000000405418307
    0	  229	   0.000000000302257	   0.000000000000611	   0.000000009441635	   0.000000016493383	   0.000000000565192	   0.000000356891438
    0	  230	   0.000000000256259	   0.000000000000507	   0.000000008323264	   0.000000013933848	   0.000000000476701	   0.000000313544682
